n_estimators,max_depth,min_samples_split,min_samples_leaf,accuracy,f1_score
10,3,2,1,0.7777777777777778,0.8333333333333334
20,5,5,1,0.7777777777777778,0.8333333333333334
20,5,10,2,0.7777777777777778,0.8333333333333334
10,3,5,2,0.7777777777777778,0.8333333333333334
20,5,2,2,0.7777777777777778,0.8333333333333334
10,3,2,2,0.7777777777777778,0.8333333333333334
20,5,10,1,0.7777777777777778,0.8333333333333334
30,5,5,1,0.7777777777777778,0.8333333333333334
20,5,5,2,0.7777777777777778,0.8333333333333334
10,3,5,1,0.7777777777777778,0.8333333333333334
30,5,2,1,0.7777777777777778,0.8333333333333334
10,5,10,2,0.7777777777777778,0.8235294117647058
10,5,10,1,0.7777777777777778,0.8235294117647058
10,5,5,2,0.7777777777777778,0.8235294117647058
20,5,2,1,0.7777777777777778,0.8235294117647058
20,3,2,4,0.7407407407407407,0.8108108108108109
20,3,10,2,0.7407407407407407,0.8108108108108109
20,3,2,1,0.7407407407407407,0.8108108108108109
30,3,10,2,0.7407407407407407,0.8108108108108109
30,5,10,2,0.7407407407407407,0.8108108108108109
30,5,2,4,0.7407407407407407,0.8108108108108109
30,3,2,4,0.7407407407407407,0.8108108108108109
30,5,5,2,0.7407407407407407,0.8108108108108109
20,3,5,4,0.7407407407407407,0.8108108108108109
30,3,5,4,0.7407407407407407,0.8108108108108109
30,5,5,4,0.7407407407407407,0.8108108108108109
20,3,10,4,0.7407407407407407,0.8108108108108109
30,3,10,4,0.7407407407407407,0.8108108108108109
30,3,5,1,0.7407407407407407,0.8108108108108109
20,3,5,1,0.7407407407407407,0.8108108108108109
30,5,10,4,0.7407407407407407,0.8108108108108109
30,3,5,2,0.7407407407407407,0.8108108108108109
20,3,5,2,0.7407407407407407,0.8108108108108109
30,5,2,2,0.7407407407407407,0.8108108108108109
30,3,2,2,0.7407407407407407,0.8108108108108109
20,3,10,1,0.7407407407407407,0.8108108108108109
30,3,2,1,0.7407407407407407,0.8108108108108109
30,3,10,1,0.7407407407407407,0.8108108108108109
20,3,2,2,0.7407407407407407,0.8108108108108109
30,5,10,1,0.7407407407407407,0.8108108108108109
10,5,5,1,0.7407407407407407,0.8
10,3,10,1,0.7407407407407407,0.8
10,3,10,2,0.7407407407407407,0.8
10,5,2,1,0.7407407407407407,0.7878787878787878
20,5,5,4,0.7037037037037037,0.7777777777777778
20,5,2,4,0.7037037037037037,0.7777777777777778
20,5,10,4,0.7037037037037037,0.7777777777777778
10,5,5,4,0.7037037037037037,0.7647058823529411
10,5,2,2,0.7037037037037037,0.7647058823529411
10,5,2,4,0.7037037037037037,0.7647058823529411
10,3,10,4,0.7037037037037037,0.7647058823529411
10,5,10,4,0.7037037037037037,0.7647058823529411
10,3,2,4,0.7037037037037037,0.7647058823529411
10,3,5,4,0.7037037037037037,0.7647058823529411
