depth,dim,heads,dropout,accuracy,f1_score
3.0,32.0,4.0,0.2,0.7647058823529411,0.8
3.0,32.0,4.0,0.3,0.7647058823529411,0.8
3.0,64.0,4.0,0.1,0.7647058823529411,0.8
5.0,64.0,2.0,0.1,0.7647058823529411,0.7777777777777778
5.0,64.0,4.0,0.1,0.7647058823529411,0.7777777777777778
3.0,64.0,2.0,0.2,0.7647058823529411,0.7777777777777778
5.0,64.0,4.0,0.2,0.7647058823529411,0.7777777777777778
5.0,64.0,2.0,0.3,0.7058823529411765,0.7619047619047619
3.0,32.0,2.0,0.2,0.7058823529411765,0.7619047619047619
3.0,64.0,4.0,0.2,0.7058823529411765,0.7368421052631579
5.0,32.0,2.0,0.3,0.7058823529411765,0.7368421052631579
3.0,32.0,2.0,0.3,0.7058823529411765,0.7368421052631579
3.0,32.0,2.0,0.1,0.7058823529411765,0.7368421052631579
3.0,64.0,2.0,0.1,0.7058823529411765,0.7368421052631579
5.0,64.0,2.0,0.2,0.7058823529411765,0.7368421052631579
5.0,32.0,4.0,0.1,0.7058823529411765,0.7368421052631579
3.0,32.0,4.0,0.1,0.7058823529411765,0.7368421052631579
5.0,32.0,2.0,0.1,0.7058823529411765,0.7368421052631579
5.0,64.0,4.0,0.3,0.7058823529411765,0.7368421052631579
5.0,32.0,2.0,0.2,0.7058823529411765,0.7058823529411765
3.0,64.0,2.0,0.3,0.6470588235294118,0.7
3.0,64.0,4.0,0.3,0.6470588235294118,0.7
5.0,32.0,4.0,0.2,0.6470588235294118,0.6666666666666666
5.0,32.0,4.0,0.3,0.6470588235294118,0.6666666666666666
