depth,dim,heads,dropout,accuracy,f1_score
5.0,32.0,2.0,0.1,0.9354838709677419,0.9629629629629629
3.0,64.0,4.0,0.1,0.9354838709677419,0.9629629629629629
5.0,32.0,4.0,0.1,0.9354838709677419,0.9629629629629629
5.0,32.0,2.0,0.2,0.9354838709677419,0.9629629629629629
3.0,64.0,2.0,0.1,0.9354838709677419,0.9629629629629629
3.0,32.0,4.0,0.3,0.9354838709677419,0.9615384615384616
3.0,64.0,2.0,0.3,0.9354838709677419,0.9615384615384616
3.0,32.0,4.0,0.2,0.9032258064516129,0.9454545454545454
5.0,64.0,4.0,0.2,0.9032258064516129,0.9454545454545454
5.0,32.0,4.0,0.3,0.9032258064516129,0.9454545454545454
5.0,64.0,2.0,0.3,0.9032258064516129,0.9454545454545454
5.0,32.0,2.0,0.3,0.9032258064516129,0.9454545454545454
3.0,32.0,2.0,0.3,0.9032258064516129,0.9454545454545454
5.0,64.0,4.0,0.3,0.9032258064516129,0.9454545454545454
3.0,64.0,4.0,0.2,0.9032258064516129,0.9454545454545454
3.0,64.0,2.0,0.2,0.9032258064516129,0.9454545454545454
3.0,32.0,2.0,0.2,0.9032258064516129,0.9454545454545454
5.0,64.0,4.0,0.1,0.9032258064516129,0.9454545454545454
5.0,64.0,2.0,0.1,0.9032258064516129,0.9454545454545454
5.0,64.0,2.0,0.2,0.9032258064516129,0.9433962264150944
3.0,32.0,4.0,0.1,0.9032258064516129,0.9433962264150944
3.0,32.0,2.0,0.1,0.9032258064516129,0.9433962264150944
5.0,32.0,4.0,0.2,0.8709677419354839,0.9259259259259259
3.0,64.0,4.0,0.3,0.8709677419354839,0.9259259259259259
