depth,dim,heads,dropout,accuracy,f1_score
5.0,32.0,2.0,0.1,0.8333333333333334,0.8679245283018868
3.0,32.0,4.0,0.2,0.7857142857142857,0.8363636363636363
5.0,64.0,2.0,0.1,0.7857142857142857,0.8363636363636363
3.0,32.0,4.0,0.1,0.7857142857142857,0.8363636363636363
3.0,64.0,4.0,0.1,0.7857142857142857,0.8363636363636363
3.0,32.0,2.0,0.2,0.7857142857142857,0.8363636363636363
3.0,64.0,2.0,0.2,0.7857142857142857,0.8363636363636363
3.0,64.0,2.0,0.3,0.7857142857142857,0.8235294117647058
5.0,64.0,4.0,0.2,0.7619047619047619,0.8214285714285714
5.0,32.0,4.0,0.3,0.7619047619047619,0.8214285714285714
3.0,64.0,4.0,0.3,0.7619047619047619,0.8214285714285714
5.0,64.0,2.0,0.3,0.7619047619047619,0.8214285714285714
5.0,32.0,2.0,0.3,0.7619047619047619,0.8214285714285714
3.0,32.0,2.0,0.3,0.7619047619047619,0.8214285714285714
5.0,64.0,4.0,0.3,0.7619047619047619,0.8214285714285714
5.0,32.0,4.0,0.2,0.7619047619047619,0.8214285714285714
3.0,64.0,4.0,0.2,0.7619047619047619,0.8214285714285714
3.0,64.0,2.0,0.1,0.7619047619047619,0.8214285714285714
5.0,64.0,2.0,0.2,0.7619047619047619,0.8214285714285714
5.0,64.0,4.0,0.1,0.7619047619047619,0.8214285714285714
5.0,32.0,4.0,0.1,0.7619047619047619,0.8214285714285714
5.0,32.0,2.0,0.2,0.7380952380952381,0.8070175438596491
3.0,32.0,2.0,0.1,0.7380952380952381,0.8
3.0,32.0,4.0,0.3,0.7142857142857143,0.7777777777777778
