depth,dim,heads,dropout,accuracy,f1_score
3.0,64.0,2.0,0.2,0.95,0.8571428571428571
5.0,64.0,2.0,0.2,0.95,0.8571428571428571
5.0,32.0,2.0,0.1,0.9,0.75
5.0,32.0,4.0,0.3,0.9,0.75
5.0,64.0,2.0,0.1,0.9,0.6666666666666666
5.0,64.0,4.0,0.1,0.9,0.6666666666666666
5.0,64.0,2.0,0.3,0.9,0.6666666666666666
5.0,32.0,4.0,0.1,0.85,0.5714285714285714
5.0,32.0,2.0,0.3,0.85,0.5714285714285714
3.0,64.0,2.0,0.3,0.85,0.5714285714285714
5.0,64.0,4.0,0.3,0.75,0.5454545454545454
3.0,32.0,4.0,0.1,0.75,0.5454545454545454
5.0,32.0,4.0,0.2,0.8,0.5
3.0,32.0,2.0,0.1,0.8,0.5
3.0,64.0,4.0,0.2,0.8,0.5
3.0,64.0,2.0,0.1,0.8,0.5
3.0,32.0,2.0,0.2,0.9,0.5
3.0,32.0,4.0,0.2,0.9,0.5
5.0,32.0,2.0,0.2,0.75,0.4444444444444444
3.0,32.0,4.0,0.3,0.75,0.4444444444444444
5.0,64.0,4.0,0.2,0.85,0.4
3.0,32.0,2.0,0.3,0.85,0.4
3.0,64.0,4.0,0.3,0.85,0.4
3.0,64.0,4.0,0.1,0.7,0.4
