depth,dim,heads,dropout,accuracy,f1_score
3.0,32.0,4.0,0.2,0.7037037037037037,0.6923076923076923
5.0,64.0,4.0,0.2,0.7037037037037037,0.6923076923076923
3.0,64.0,2.0,0.2,0.6296296296296297,0.6666666666666666
5.0,32.0,4.0,0.3,0.6666666666666666,0.6666666666666666
3.0,32.0,2.0,0.3,0.6666666666666666,0.6666666666666666
3.0,64.0,2.0,0.1,0.6666666666666666,0.6666666666666666
3.0,32.0,2.0,0.1,0.6666666666666666,0.6666666666666666
5.0,32.0,4.0,0.1,0.6296296296296297,0.6666666666666666
5.0,64.0,2.0,0.2,0.5925925925925926,0.6451612903225806
3.0,32.0,4.0,0.1,0.6296296296296297,0.6428571428571429
3.0,32.0,4.0,0.3,0.6296296296296297,0.6428571428571429
3.0,64.0,4.0,0.1,0.6296296296296297,0.6428571428571429
3.0,64.0,4.0,0.2,0.6296296296296297,0.6428571428571429
5.0,32.0,4.0,0.2,0.6296296296296297,0.6428571428571429
3.0,32.0,2.0,0.2,0.6296296296296297,0.6428571428571429
5.0,64.0,2.0,0.1,0.6296296296296297,0.6428571428571429
5.0,32.0,2.0,0.3,0.6296296296296297,0.6428571428571429
3.0,64.0,4.0,0.3,0.5925925925925926,0.5925925925925926
5.0,32.0,2.0,0.1,0.5925925925925926,0.56
5.0,64.0,4.0,0.3,0.5925925925925926,0.56
5.0,64.0,2.0,0.3,0.5925925925925926,0.56
3.0,64.0,2.0,0.3,0.5925925925925926,0.56
5.0,32.0,2.0,0.2,0.5925925925925926,0.56
5.0,64.0,4.0,0.1,0.6296296296296297,0.5454545454545454
